engine,kind,phash,dataset,split,seed,n,n_budget_truncated,acc_orig,acc_strict,acc_perm,acc_matched_strict,acc_matched_perm,unparsed_orig,unparsed_strict,mean_think
vllm,static_budget,974b1c9039,math500,test,2,500,76,0.794,0.794,0.8,0.728,0.732,0.04600000000000004,0.04600000000000004,1749.996
vllm,static_budget,974b1c9039,math500,test,3,500,73,0.772,0.772,0.776,0.714,0.72,0.038000000000000034,0.038000000000000034,1731.448
vllm,static_budget,974b1c9039,math500,test,4,500,80,0.786,0.786,0.788,0.722,0.724,0.06399999999999995,0.06399999999999995,1719.13
vllm,static_budget,974b1c9039,math500,test,5,500,68,0.762,0.762,0.764,0.712,0.72,0.05400000000000005,0.05400000000000005,1704.032
vllm,static_budget,974b1c9039,math500,test,6,500,69,0.768,0.768,0.774,0.718,0.726,0.04400000000000004,0.04400000000000004,1718.204
vllm,static_budget,974b1c9039,math500,test,7,500,71,0.758,0.758,0.766,0.7,0.712,0.052000000000000046,0.052000000000000046,1731.414
vllm,static_budget,974b1c9039,math_train,dev,0,800,108,0.6875,0.7375,0.74875,0.7375,0.74875,0.20750000000000002,0.14125,1713.42625
hf,exit_only,ab2ad2aa91,gsm8k,dev,0,200,0,0.525,0.855,0.88,0.855,0.88,0.42500000000000004,0.050000000000000044,558.72
hf,exit_only,ab2ad2aa91,math_train,dev,0,800,50,0.6375,0.78375,0.7925,0.78375,0.79125,0.26875000000000004,0.11624999999999996,2751.83
vllm,trial_decode,be5e561033,aime,test,0,30,24,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,340.7
vllm,trial_decode,be5e561033,aime,test,1,30,21,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,336.1666666666667
vllm,trial_decode,be5e561033,aime,test,2,30,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.3666666666667
vllm,trial_decode,be5e561033,aime,test,3,30,26,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,325.1666666666667
vllm,trial_decode,be5e561033,aime,test,4,30,26,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,295.1
vllm,trial_decode,be5e561033,aime,test,5,30,26,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,309.1666666666667
vllm,trial_decode,be5e561033,aime,test,6,30,27,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,343.7
vllm,trial_decode,be5e561033,aime,test,7,30,28,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,316.0
vllm,trial_decode,be5e561033,gpqa_diamond,test,0,198,50,0.12626262626262627,0.12626262626262627,0.21717171717171718,0.10606060606060606,0.18181818181818182,0.5151515151515151,0.5151515151515151,365.34343434343435
vllm,trial_decode,be5e561033,gpqa_diamond,test,1,198,50,0.11616161616161616,0.11616161616161616,0.2222222222222222,0.08080808080808081,0.1717171717171717,0.5,0.5,374.05555555555554
vllm,trial_decode,be5e561033,gpqa_diamond,test,2,198,51,0.14646464646464646,0.14646464646464646,0.23737373737373738,0.09595959595959595,0.18686868686868688,0.505050505050505,0.505050505050505,362.3484848484849
vllm,trial_decode,be5e561033,gpqa_diamond,test,3,198,52,0.15656565656565657,0.15656565656565657,0.22727272727272727,0.1111111111111111,0.1717171717171717,0.48484848484848486,0.48484848484848486,390.93939393939394
vllm,trial_decode,be5e561033,gpqa_diamond,test,4,198,57,0.15151515151515152,0.15151515151515152,0.23232323232323232,0.11616161616161616,0.18181818181818182,0.5252525252525253,0.5252525252525253,393.1666666666667
vllm,trial_decode,be5e561033,gpqa_diamond,test,5,198,50,0.1111111111111111,0.1111111111111111,0.18686868686868688,0.07575757575757576,0.14646464646464646,0.5252525252525253,0.5252525252525253,379.66161616161617
vllm,trial_decode,be5e561033,gpqa_diamond,test,6,198,54,0.13131313131313133,0.13131313131313133,0.21717171717171718,0.09595959595959595,0.17676767676767677,0.5101010101010102,0.5101010101010102,368.4141414141414
vllm,trial_decode,be5e561033,gpqa_diamond,test,7,198,51,0.1414141414141414,0.1414141414141414,0.2222222222222222,0.09595959595959595,0.16666666666666666,0.5151515151515151,0.5151515151515151,371.6666666666667
vllm,trial_decode,be5e561033,gsm8k,dev,0,200,45,0.52,0.52,0.52,0.515,0.515,0.0,0.0,292.025
vllm,trial_decode,be5e561033,gsm8k,test,0,250,56,0.624,0.624,0.624,0.516,0.516,0.0,0.0,302.352
vllm,trial_decode,be5e561033,gsm8k,test,1,250,66,0.576,0.576,0.576,0.432,0.432,0.0,0.0,294.684
vllm,trial_decode,be5e561033,gsm8k,test,2,250,65,0.612,0.612,0.612,0.516,0.516,0.0,0.0,303.512
vllm,trial_decode,be5e561033,gsm8k,test,3,250,48,0.552,0.552,0.552,0.472,0.472,0.0,0.0,304.58
vllm,trial_decode,be5e561033,gsm8k,test,4,250,59,0.588,0.588,0.588,0.472,0.472,0.0,0.0,298.624
vllm,trial_decode,be5e561033,gsm8k,test,5,250,46,0.556,0.556,0.556,0.488,0.488,0.0,0.0,307.196
vllm,trial_decode,be5e561033,gsm8k,test,6,250,50,0.592,0.592,0.592,0.512,0.512,0.0,0.0,296.856
vllm,trial_decode,be5e561033,gsm8k,test,7,250,53,0.568,0.568,0.568,0.476,0.476,0.0,0.0,296.608
vllm,trial_decode,be5e561033,math500,test,0,500,259,0.494,0.494,0.494,0.372,0.372,0.0,0.0,310.466
vllm,trial_decode,be5e561033,math500,test,1,500,256,0.498,0.498,0.498,0.36,0.36,0.0,0.0,314.884
vllm,trial_decode,be5e561033,math500,test,2,500,251,0.5,0.5,0.5,0.364,0.364,0.0,0.0,325.244
vllm,trial_decode,be5e561033,math500,test,3,500,254,0.484,0.484,0.484,0.358,0.358,0.0,0.0,314.644
vllm,trial_decode,be5e561033,math500,test,4,500,259,0.49,0.49,0.49,0.352,0.352,0.0,0.0,321.436
vllm,trial_decode,be5e561033,math500,test,5,500,246,0.492,0.492,0.492,0.364,0.364,0.0,0.0,318.168
vllm,trial_decode,be5e561033,math500,test,6,500,265,0.506,0.506,0.506,0.352,0.352,0.0,0.0,309.182
vllm,trial_decode,be5e561033,math500,test,7,500,252,0.478,0.478,0.478,0.364,0.364,0.0,0.0,320.916
vllm,trial_decode,be5e561033,math_train,dev,0,800,430,0.3625,0.3625,0.3625,0.36125,0.36125,0.0,0.0,319.565
vllm,static_budget,c2477df0fe,gsm8k,dev,0,200,3,0.925,0.93,0.93,0.93,0.93,0.025000000000000022,0.010000000000000009,1221.885
vllm,static_budget,c2477df0fe,math_train,dev,0,800,151,0.73125,0.74,0.7525,0.73875,0.74875,0.1875,0.17500000000000004,2592.94125
vllm,static_budget,c906237a84,gsm8k,dev,0,200,2,0.725,0.895,0.9,0.895,0.9,0.235,0.015000000000000013,843.015
vllm,static_budget,c906237a84,math_train,dev,0,800,140,0.52375,0.665,0.685,0.665,0.685,0.36250000000000004,0.18000000000000005,996.07
hf,exit_only,cbb8895c16,aime,test,0,30,8,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.33333333333333337,0.33333333333333337,8315.6
hf,exit_only,cbb8895c16,aime,test,1,30,10,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.33333333333333337,0.33333333333333337,8619.633333333333
hf,exit_only,cbb8895c16,gpqa_diamond,test,0,198,35,0.17676767676767677,0.29797979797979796,0.30808080808080807,0.29292929292929293,0.30303030303030304,0.601010101010101,0.14141414141414144,4836.888888888889
hf,exit_only,cbb8895c16,gpqa_diamond,test,1,198,33,0.12121212121212122,0.25252525252525254,0.25252525252525254,0.25252525252525254,0.25252525252525254,0.5858585858585859,0.13636363636363635,4743.919191919192
hf,exit_only,cbb8895c16,gsm8k,dev,0,200,0,0.68,0.855,0.865,0.855,0.865,0.28,0.03500000000000003,426.265
hf,exit_only,cbb8895c16,gsm8k,test,0,250,2,0.636,0.812,0.82,0.812,0.82,0.272,0.03200000000000003,511.6
hf,exit_only,cbb8895c16,gsm8k,test,1,250,3,0.672,0.824,0.824,0.824,0.824,0.23199999999999998,0.02400000000000002,573.864
hf,exit_only,cbb8895c16,math500,test,0,500,53,0.624,0.724,0.732,0.724,0.734,0.248,0.11599999999999999,1527.616
hf,exit_only,cbb8895c16,math500,test,1,500,58,0.632,0.732,0.744,0.73,0.74,0.236,0.122,1773.116
hf,exit_only,cbb8895c16,math_train,dev,0,800,77,0.66,0.7775,0.7875,0.7775,0.7875,0.24250000000000005,0.11124999999999996,1706.8625
vllm,budget_prompt,ce42341dc5,aime,test,0,30,12,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.06666666666666667,0.06666666666666667,0.1333333333333333,0.1333333333333333,14166.266666666666
vllm,budget_prompt,ce42341dc5,aime,test,1,30,11,0.3,0.3,0.3,0.1,0.13333333333333333,0.06666666666666665,0.06666666666666665,14056.0
vllm,budget_prompt,ce42341dc5,aime,test,2,30,16,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666665,0.06666666666666665,13011.066666666668
vllm,budget_prompt,ce42341dc5,aime,test,3,30,16,0.3,0.3,0.3,0.06666666666666667,0.06666666666666667,0.0,0.0,13752.1
vllm,budget_prompt,ce42341dc5,aime,test,4,30,11,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.06666666666666667,0.1,0.09999999999999998,0.09999999999999998,14685.766666666666
vllm,budget_prompt,ce42341dc5,aime,test,5,30,14,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666665,0.06666666666666665,15423.0
vllm,budget_prompt,ce42341dc5,aime,test,6,30,9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.1333333333333333,0.09999999999999998,12801.266666666666
vllm,budget_prompt,ce42341dc5,aime,test,7,30,17,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,0.0,0.033333333333333326,0.033333333333333326,14653.0
vllm,budget_prompt,ce42341dc5,gpqa_diamond,test,0,198,48,0.24242424242424243,0.24242424242424243,0.29292929292929293,0.19696969696969696,0.23737373737373738,0.2272727272727273,0.2272727272727273,8196.333333333334
vllm,budget_prompt,ce42341dc5,gpqa_diamond,test,1,198,42,0.22727272727272727,0.22727272727272727,0.25252525252525254,0.20202020202020202,0.21717171717171718,0.21717171717171713,0.21717171717171713,8198.782828282829
vllm,budget_prompt,ce42341dc5,gpqa_diamond,test,2,198,40,0.21212121212121213,0.21212121212121213,0.2474747474747475,0.18181818181818182,0.1919191919191919,0.20707070707070707,0.20707070707070707,7928.141414141414
vllm,budget_prompt,ce42341dc5,gpqa_diamond,test,3,198,42,0.25757575757575757,0.25757575757575757,0.30303030303030304,0.21717171717171718,0.24242424242424243,0.20707070707070707,0.20707070707070707,8053.909090909091
vllm,budget_prompt,ce42341dc5,gpqa_diamond,test,4,198,56,0.23232323232323232,0.23232323232323232,0.2676767676767677,0.18181818181818182,0.20202020202020202,0.1767676767676768,0.1767676767676768,8513.752525252525
vllm,budget_prompt,ce42341dc5,gpqa_diamond,test,5,198,53,0.30808080808080807,0.30808080808080807,0.3333333333333333,0.25757575757575757,0.2777777777777778,0.18686868686868685,0.18686868686868685,7915.883838383838
vllm,budget_prompt,ce42341dc5,gpqa_diamond,test,6,198,51,0.2727272727272727,0.2727272727272727,0.31313131313131315,0.2474747474747475,0.2676767676767677,0.19696969696969702,0.19696969696969702,7627.89898989899
vllm,budget_prompt,ce42341dc5,gpqa_diamond,test,7,198,50,0.2676767676767677,0.2676767676767677,0.3181818181818182,0.23232323232323232,0.25757575757575757,0.202020202020202,0.202020202020202,7682.954545454545
vllm,budget_prompt,ce42341dc5,gsm8k,dev,0,200,2,0.935,0.935,0.935,0.925,0.925,0.0,0.0,1155.72
vllm,budget_prompt,ce42341dc5,gsm8k,test,0,250,0,0.844,0.844,0.848,0.844,0.848,0.02400000000000002,0.02400000000000002,1978.548
vllm,budget_prompt,ce42341dc5,gsm8k,test,1,250,2,0.896,0.896,0.896,0.892,0.892,0.008000000000000007,0.008000000000000007,1837.592
vllm,budget_prompt,ce42341dc5,gsm8k,test,2,250,2,0.884,0.884,0.884,0.884,0.884,0.0,0.0,1699.888
vllm,budget_prompt,ce42341dc5,gsm8k,test,3,250,1,0.872,0.872,0.872,0.868,0.868,0.0040000000000000036,0.0040000000000000036,2006.644
vllm,budget_prompt,ce42341dc5,gsm8k,test,4,250,1,0.84,0.84,0.844,0.84,0.844,0.008000000000000007,0.008000000000000007,2047.456
vllm,budget_prompt,ce42341dc5,gsm8k,test,5,250,2,0.876,0.876,0.88,0.876,0.88,0.01200000000000001,0.01200000000000001,1830.392
vllm,budget_prompt,ce42341dc5,gsm8k,test,6,250,1,0.872,0.872,0.872,0.872,0.872,0.016000000000000014,0.016000000000000014,1942.556
vllm,budget_prompt,ce42341dc5,gsm8k,test,7,250,1,0.848,0.848,0.856,0.848,0.856,0.020000000000000018,0.020000000000000018,1982.236
vllm,budget_prompt,ce42341dc5,math500,test,0,500,98,0.842,0.842,0.844,0.678,0.69,0.04800000000000004,0.04800000000000004,4540.502
vllm,budget_prompt,ce42341dc5,math500,test,1,500,113,0.834,0.834,0.834,0.654,0.656,0.04800000000000004,0.04800000000000004,4396.236
vllm,budget_prompt,ce42341dc5,math500,test,2,500,105,0.828,0.828,0.83,0.652,0.664,0.050000000000000044,0.050000000000000044,4561.596
vllm,budget_prompt,ce42341dc5,math500,test,3,500,98,0.826,0.826,0.83,0.674,0.684,0.05400000000000005,0.05400000000000005,4420.61
vllm,budget_prompt,ce42341dc5,math500,test,4,500,105,0.84,0.84,0.842,0.676,0.694,0.05800000000000005,0.05800000000000005,4662.714
vllm,budget_prompt,ce42341dc5,math500,test,5,500,107,0.836,0.836,0.838,0.654,0.666,0.03600000000000003,0.03600000000000003,4498.33
vllm,budget_prompt,ce42341dc5,math500,test,6,500,105,0.826,0.826,0.826,0.662,0.668,0.05800000000000005,0.05800000000000005,4551.926
vllm,budget_prompt,ce42341dc5,math500,test,7,500,106,0.824,0.824,0.824,0.654,0.66,0.05800000000000005,0.05800000000000005,4477.668
vllm,budget_prompt,ce42341dc5,math_train,dev,0,800,167,0.8575,0.85875,0.85875,0.68625,0.7,0.05500000000000005,0.053749999999999964,4430.905
hf,full,d20644a89a,gsm8k,dev,0,200,0,0.635,0.78,0.785,0.78,0.785,0.33499999999999996,0.14500000000000002,2318.675
hf,full,d20644a89a,math_train,dev,0,800,31,0.4825,0.58625,0.59125,0.58625,0.59125,0.47624999999999995,0.35124999999999995,5937.64375
hf,full,dac4beda09,gsm8k,dev,0,200,0,0.615,0.75,0.75,0.75,0.75,0.31999999999999995,0.14500000000000002,2351.04
hf,full,dac4beda09,math_train,dev,0,800,68,0.4825,0.59,0.60125,0.5875,0.5975,0.47624999999999995,0.355,5265.31
hf,steer_only,e3e61597cf,gsm8k,dev,0,200,25,0.765,0.765,0.765,0.765,0.765,0.17000000000000004,0.17000000000000004,3953.775
hf,steer_only,e3e61597cf,math_train,dev,0,800,139,0.4625,0.4625,0.46625,0.4625,0.46625,0.485,0.47750000000000004,8630.59
hf,exit_only,fdec51004e,gsm8k,dev,0,200,1,0.665,0.865,0.88,0.865,0.88,0.28500000000000003,0.03500000000000003,444.62
hf,exit_only,fdec51004e,math_train,dev,0,800,66,0.6275,0.76375,0.7725,0.76375,0.77125,0.27,0.11250000000000004,2214.30875
